case_id,model_profile,mechanism,family,context_records,seed,split,purpose,attempt_id,arm,pair_index,concurrency,request_id,table_sha256,table_index,within_table_position,first_query_of_table,observed,status,correct,expected,output,output_token_ids,input_token_ids_sha256,input_tokens,native_reused_tokens,native_new_tokens,native_prompt_ms,native_generation_ms,generated_tokens,client_end_to_end_ns,client_queue_before_dispatch_ns,native_request_proxy_ns,client_ttft_ns,original_prompt_characters,original_prompt_sha256,transformed_prompt_characters,intervention_duration_ns,intervention_decision
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-5c47e3d568704c4baee9929ec1e79037,candidate,0,1,r000,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,0,True,True,SUCCEEDED,False,DHQGX,H,"[39, 151645]",ca31958d5b81fe4079a29eaaf2c1dac0bfc0f97c0ecfaa1de053245a3274540d,92,0,92,6910.337,650.093,2,8122364103,537242072,7585122031,7476375491,643,95afa2d28e279b3a95f209e7609794e9454e43ad394154a212122800f6f4a171,229,85729,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-5c47e3d568704c4baee9929ec1e79037,candidate,0,1,r001,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,1,False,True,SUCCEEDED,False,DVZRV,D,"[35, 151645]",3e5f006bdb19f29f57642367e20997626f4b0cfe9e5a6b4ad9285f63d5a5f767,92,71,21,1697.31,627.908,2,10953451806,8604056713,2349395093,10327629061,643,5142e44ff20077c11c72b9bbfd881a296332f5772d8881fa5f778a15eb2326a5,229,43280,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-5c47e3d568704c4baee9929ec1e79037,candidate,0,1,r002,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,2,False,True,SUCCEEDED,True,DUETA,DUETA,"[21547, 20695, 151645]",327358df9646e92b0b0ad1c6a0ca3242178322a63d2d3f13fb47db9d332715fd,91,70,21,1698.765,1292.918,3,13985491281,10970529341,3014961940,12693875148,643,6b337b6e1716946b782bf76ffe735332e5a34a0105a91c156092e38bde9f0a8f,229,34534,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-5c47e3d568704c4baee9929ec1e79037,candidate,0,1,r003,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,3,False,True,SUCCEEDED,False,DKACG,D,"[35, 151645]",7e8ffaddc75b5a819d218bad625c174f18aa9054d42201b720ddee39220793c7,94,70,24,1907.333,637.168,2,16572970783,14002564428,2570406355,15939964602,643,330e0f0ed7e7731d831e49e47e5c09fd9bf4377a8faad5d712c49911c4dfe32c,229,35146,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-5c47e3d568704c4baee9929ec1e79037,candidate,0,1,r004,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,4,False,True,SUCCEEDED,False,DOWUV,D,"[35, 151645]",dcfa3abe20459b3de1db077c959051512a3da06719e98afe5368c20b0a60a7c7,92,70,22,1781.914,624.333,2,19083746498,16653237176,2430509322,18467502785,643,1660a3f24e4a9f16162e4e373f30fe516d2a8d72ba5f53a74ada96f141abee13,229,37400,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-5c47e3d568704c4baee9929ec1e79037,candidate,0,1,r005,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,5,False,True,SUCCEEDED,False,DCYHN,D,"[35, 151645]",915a48640afcf3f6baf30002a02cea051ccfdaab987715d95a7d2624fbd6f84b,90,70,20,1627.064,625.727,2,21889333142,19611937670,2277395472,21265692846,643,a0361b15664ed433c45e4c9ff6654a666ec70305791cda9267912fe3ed259363,229,37139,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-5c47e3d568704c4baee9929ec1e79037,candidate,0,1,r006,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,6,False,True,SUCCEEDED,False,DHRAE,D,"[35, 151645]",11753f1895de562668e175061d85728c231083cdb4fdb02ba16f0ebce336cf2f,92,70,22,1765.768,625.9,2,24320002342,21904753536,2415248806,23703292132,643,f13a8ddb3ce8ab74064bd14c6ed8518e599a4d673f4fa45968b98f41750f11c4,229,37340,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-5c47e3d568704c4baee9929ec1e79037,candidate,0,1,r007,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,7,False,True,SUCCEEDED,False,DJCAK,D,"[35, 151645]",a6eb4dfb80d387b3e7caff030445e6b00bfd072383bec34b988778185738f346,92,70,22,1881.354,624.979,2,27185333389,24655062453,2530270936,26567699822,643,b8d536dc6716e9044c44cfcb21bc6bbf711b9d01aede84861ebfb2f07c8c773e,229,36498,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-53cedc1e12bd4444b72ec00d9834c3b3,candidate,1,1,r000,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,0,True,True,SUCCEEDED,False,DHQGX,H,"[39, 151645]",ca31958d5b81fe4079a29eaaf2c1dac0bfc0f97c0ecfaa1de053245a3274540d,92,0,92,6859.703,628.082,2,8046878293,533257793,7513620500,7418495558,643,95afa2d28e279b3a95f209e7609794e9454e43ad394154a212122800f6f4a171,229,72795,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-53cedc1e12bd4444b72ec00d9834c3b3,candidate,1,1,r001,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,1,False,True,SUCCEEDED,False,DVZRV,D,"[35, 151645]",3e5f006bdb19f29f57642367e20997626f4b0cfe9e5a6b4ad9285f63d5a5f767,92,71,21,1671.05,625.049,2,10894389434,8576684568,2317704866,10280314595,643,5142e44ff20077c11c72b9bbfd881a296332f5772d8881fa5f778a15eb2326a5,229,43140,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-53cedc1e12bd4444b72ec00d9834c3b3,candidate,1,1,r002,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,2,False,True,SUCCEEDED,True,DUETA,DUETA,"[21547, 20695, 151645]",327358df9646e92b0b0ad1c6a0ca3242178322a63d2d3f13fb47db9d332715fd,91,70,21,1677.384,1246.949,3,13851287856,10908222335,2943065521,12618236693,643,6b337b6e1716946b782bf76ffe735332e5a34a0105a91c156092e38bde9f0a8f,229,38381,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-53cedc1e12bd4444b72ec00d9834c3b3,candidate,1,1,r003,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,3,False,True,SUCCEEDED,False,DKACG,D,"[35, 151645]",7e8ffaddc75b5a819d218bad625c174f18aa9054d42201b720ddee39220793c7,94,70,24,1885.325,627.025,2,16404174374,13867565684,2536608690,15780733780,643,330e0f0ed7e7731d831e49e47e5c09fd9bf4377a8faad5d712c49911c4dfe32c,229,37610,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-53cedc1e12bd4444b72ec00d9834c3b3,candidate,1,1,r004,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,4,False,True,SUCCEEDED,False,DOWUV,D,"[35, 151645]",dcfa3abe20459b3de1db077c959051512a3da06719e98afe5368c20b0a60a7c7,92,70,22,1753.268,631.661,2,19033612557,16628452551,2405160006,18402570739,643,1660a3f24e4a9f16162e4e373f30fe516d2a8d72ba5f53a74ada96f141abee13,229,34884,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-53cedc1e12bd4444b72ec00d9834c3b3,candidate,1,1,r005,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,5,False,True,SUCCEEDED,False,DCYHN,D,"[35, 151645]",915a48640afcf3f6baf30002a02cea051ccfdaab987715d95a7d2624fbd6f84b,90,70,20,1624.391,628.942,2,21326849817,19053936739,2272913078,20697586826,643,a0361b15664ed433c45e4c9ff6654a666ec70305791cda9267912fe3ed259363,229,35486,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-53cedc1e12bd4444b72ec00d9834c3b3,candidate,1,1,r006,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,6,False,True,SUCCEEDED,False,DHRAE,D,"[35, 151645]",11753f1895de562668e175061d85728c231083cdb4fdb02ba16f0ebce336cf2f,92,70,22,1923.289,630.011,2,24197932389,21630933299,2566999090,23587577797,643,f13a8ddb3ce8ab74064bd14c6ed8518e599a4d673f4fa45968b98f41750f11c4,229,36618,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-53cedc1e12bd4444b72ec00d9834c3b3,candidate,1,1,r007,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,7,False,True,SUCCEEDED,False,DJCAK,D,"[35, 151645]",a6eb4dfb80d387b3e7caff030445e6b00bfd072383bec34b988778185738f346,92,70,22,1757.446,625.655,2,27056326287,24650007846,2406318441,26440700914,643,b8d536dc6716e9044c44cfcb21bc6bbf711b9d01aede84861ebfb2f07c8c773e,229,35105,CERTIFIED_SLICE
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-27208fbbabd54825b71bef1ce6b90514,baseline,1,1,r000,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,0,True,True,SUCCEEDED,True,DHQGX,DHQGX,"[51326, 48, 84432, 151645]",409cb68e1b9341ca4a62cbb2318b75e023d7c6955baa51ec7ad3ef7d9ed297d4,278,0,278,20974.906,1918.073,4,23452461682,534525511,22917936171,21545052695,643,95afa2d28e279b3a95f209e7609794e9454e43ad394154a212122800f6f4a171,643,35476,IDENTITY
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-27208fbbabd54825b71bef1ce6b90514,baseline,1,1,r001,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,1,False,True,SUCCEEDED,False,DVZRV,VZRV,"[53, 57, 35281, 151645]",513ecabb26a53d78cd32e87d52b8412b11a3486ade58fd2e2cb2182d0862d5e5,278,267,11,1000.014,1904.576,4,26596036002,23666034392,2930001610,24689538991,643,5142e44ff20077c11c72b9bbfd881a296332f5772d8881fa5f778a15eb2326a5,643,18775,IDENTITY
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-27208fbbabd54825b71bef1ce6b90514,baseline,1,1,r002,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,2,False,True,SUCCEEDED,False,DUETA,UETA,"[52, 20695, 151645]",6290ba1bde0f75670f9566d35b9116d5c78494211a0c670e5b9e2486306df56b,278,266,12,1053.618,1271.468,3,29005788647,26661915873,2343872774,27737152796,643,6b337b6e1716946b782bf76ffe735332e5a34a0105a91c156092e38bde9f0a8f,643,17102,IDENTITY
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-27208fbbabd54825b71bef1ce6b90514,baseline,1,1,r003,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,3,False,True,SUCCEEDED,False,DKACG,KACG,"[42, 1706, 38, 151645]",472f2dc0c19b1370ece26cfcb7c4632bd27e418edaeab5e19729e4cb127a671d,279,266,13,1118.583,1898.165,4,32069107696,29022865541,3046242155,30168141429,643,330e0f0ed7e7731d831e49e47e5c09fd9bf4377a8faad5d712c49911c4dfe32c,643,15559,IDENTITY
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-27208fbbabd54825b71bef1ce6b90514,baseline,1,1,r004,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,4,False,True,SUCCEEDED,True,DOWUV,DOWUV,"[35, 3307, 22246, 151645]",047a3df4e8d8eadd8835726c417aaad9ffc421b200cce0a297a167883e36eb39,278,266,12,1059.286,1944.007,4,35098419800,32083928845,3014490955,33169165703,643,1660a3f24e4a9f16162e4e373f30fe516d2a8d72ba5f53a74ada96f141abee13,643,13255,IDENTITY
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-27208fbbabd54825b71bef1ce6b90514,baseline,1,1,r005,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,5,False,True,SUCCEEDED,False,DCYHN,C,"[34, 151645]",32d3262fb73e0e14beb2fd54e451d9d80cb66b6be62456d05e9cdeecfc9f0b98,277,266,11,975.716,634.822,2,37294620483,35658900282,1635720201,36670084262,643,a0361b15664ed433c45e4c9ff6654a666ec70305791cda9267912fe3ed259363,643,12864,IDENTITY
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-27208fbbabd54825b71bef1ce6b90514,baseline,1,1,r006,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,6,False,True,SUCCEEDED,True,DHRAE,DHRAE,"[51326, 5609, 36, 151645]",523a99e98b1d1223750a6d7570ea35fff3d9c9abc75828f8ea24d3ba0e36bdb0,278,266,12,1048.962,1922.18,4,40675419835,37679807114,2995612721,38761133069,643,f13a8ddb3ce8ab74064bd14c6ed8518e599a4d673f4fa45968b98f41750f11c4,643,16390,IDENTITY
d2-large-reuse24,qwen2.5-14b-instruct-fp16-v1,slice-versus-full-cache-v1,record-reuse,24,940101,development,DEVELOPMENT,attempt-27208fbbabd54825b71bef1ce6b90514,baseline,1,1,r007,9db71a904d6ba17ac26b341aa3c05c7e729eaed18bd0d5986039c4e05dfa4a0f,0,7,False,True,SUCCEEDED,False,DJCAK,JCAK,"[41, 5049, 42, 151645]",4e24093feb41f31023523c0638c2f724386e9cf91af32f76c99a8dc14cf247e8,278,266,12,1052.911,1946.275,4,43738504387,40719397920,3019106467,41790869242,643,b8d536dc6716e9044c44cfcb21bc6bbf711b9d01aede84861ebfb2f07c8c773e,643,11421,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r000,e2bbcf7fdcde8b11629d90c05f4882448617accadbe671b62961f35e85473931,0,0,True,True,SUCCEEDED,True,CLOTH,CLOTH,"[34, 1593, 3617, 151645]",788ef520e39794fca88a99cee3895e1f39664a7fee0c3ab48765522656138474,278,0,278,1659.545,76.929,4,2445751324,701294908,1744456416,2391752550,643,95ab229aad631d13ffd5b08cbb36506b1a9660794f2011ed6d9c927f18a9fa4d,643,33703,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r001,e2bbcf7fdcde8b11629d90c05f4882448617accadbe671b62961f35e85473931,0,1,False,True,SUCCEEDED,False,CQERS,CXSLN,"[65240, 7984, 45, 151645]",dcfacdb81f248db54ef96a44869270b1dabd62d5c6c8310ab02c66fab34ae57b,278,266,12,97.687,76.528,4,2942903377,2761356660,181546717,2875920548,643,15b407d07db478933af53f9fba2f42db625139de79f5b1c376a3202e0d5c641f,643,12143,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r002,e2bbcf7fdcde8b11629d90c05f4882448617accadbe671b62961f35e85473931,0,2,False,True,SUCCEEDED,False,CZDGI,CQERS,"[34, 48, 4321, 151645]",fed68538240390e6c8f00752c8d399476e62d6e84e90cd78420a530c5726f1e6,278,267,11,92.138,77.16,4,3126135027,2949185318,176949709,3068575361,643,ed491892ecd440055f89d77b4d3bd2dcfa08bcfad66c5538aaaedf97394b42ef,643,11121,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r003,e2bbcf7fdcde8b11629d90c05f4882448617accadbe671b62961f35e85473931,0,3,False,True,SUCCEEDED,False,COJDO,CJZKM,"[34, 41, 57, 65651, 151645]",e03aa324f584fec84e3a4ba33b0ed2a93e6283d12fb83ebb4d6a16db7f82aefd,278,267,11,91.872,102.401,5,3973020198,3771279429,201740769,3873808588,643,3c26b8fb55d8e5d6e7e41576a3addc7c2a7ac0ec79abdea8de87d3da749badd4,643,10649,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r004,e2bbcf7fdcde8b11629d90c05f4882448617accadbe671b62961f35e85473931,0,4,False,True,SUCCEEDED,False,CYEYZ,CQEYZ,"[34, 48, 36, 40209, 151645]",bf4c4aca34f51f0ed303b3a4cff9e9c1b4c5521c5de7b02574ad8c369b982619,279,266,13,105.701,102.215,5,4196132358,3979962097,216170261,4101414054,643,197d603cadaf4bdf250c519cd2f35de45c2c1f0ac294125859e75f83511ede75,643,10840,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r005,e2bbcf7fdcde8b11629d90c05f4882448617accadbe671b62961f35e85473931,0,5,False,True,SUCCEEDED,True,CDPLE,CDPLE,"[6484, 9515, 151645]",e07f2b170d479db6f415134775aaff11eb8b5d4b5e3b38b2b23ce8038742df9f,279,266,13,105.147,51.13,3,4928802169,4759436243,169365926,4891771609,643,20133fe664ed5f322f48fa97a94a4c56d59dfc9f593da3c66329a681617614f3,643,10800,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r006,e2bbcf7fdcde8b11629d90c05f4882448617accadbe671b62961f35e85473931,0,6,False,True,SUCCEEDED,False,CZSRO,CXEKM,"[65240, 36, 65651, 151645]",e41e5e5f767000682921c7304c5bd31d8f1665835a0fc407c237469463699ac2,278,266,12,97.935,77.236,4,5124566494,4941944488,182622006,5075565173,643,6e8616009c1ea00489e114b1db743596dbf3181c0d99a3599796be32ef0801cd,643,11151,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r007,e2bbcf7fdcde8b11629d90c05f4882448617accadbe671b62961f35e85473931,0,7,False,True,SUCCEEDED,True,CGCND,CGCND,"[8798, 34, 8065, 151645]",3e7297c93a295e92b282495f036363d612874361f905ffddc7a5ce65b90e45f5,278,266,12,97.571,76.825,4,5964830934,5783188309,181642625,5897882880,643,091b9f3bad44fffe877757da1b98ba32d8c64d4882bfb1c07cbf20d2ba9d188c,643,10439,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r008,5a1ee5278b6015963dfae3285b51acf7892b79a0d9029eedd2291b9ef4f8aa2d,1,0,True,True,SUCCEEDED,False,CSKBE,CGXQE,"[8798, 55, 98025, 151645]",513e93d7e2cf863451d8e8db35613db70a40fee74f230d1f8c772b1e0620bc26,276,70,206,1245.279,76.967,4,7300422954,5970889640,1329533314,7247031059,643,2b1ffad0f3a92f5df01835e964e8cecca4359dde5d9dbd0dc4d500583c9617f3,643,10489,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r009,5a1ee5278b6015963dfae3285b51acf7892b79a0d9029eedd2291b9ef4f8aa2d,1,1,False,True,SUCCEEDED,False,CRHWH,CGRDR,"[8798, 49, 7687, 151645]",9612c5255031ca5baec43a3521f8628b5f6bde8b9290691e2e929f18c53c0d20,276,264,12,97.819,76.942,4,7962021524,7779802207,182219317,7893689827,643,09b956c9107b42490ec184110d5d565a3cc45e30b76b2531efdb1d5d8a2c2b03,643,10259,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r010,5a1ee5278b6015963dfae3285b51acf7892b79a0d9029eedd2291b9ef4f8aa2d,1,2,False,True,SUCCEEDED,True,COMCC,COMCC,"[8696, 3706, 151645]",fd32aa2f6ff06fc1f996fe561a8d35ae5a62db61330a86a942cb5d6459d31d73,276,264,12,98.946,51.947,3,8129815597,7967517955,162297642,8093657719,643,3186075e6e03bc1287aa92d1cdca4c70c44dc6444c4015fa42e726c67e8d3b5c,643,10400,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r011,5a1ee5278b6015963dfae3285b51acf7892b79a0d9029eedd2291b9ef4f8aa2d,1,3,False,True,SUCCEEDED,True,COXXI,COXXI,"[8281, 6148, 40, 151645]",53a7d6c04103096f1da26cbd7ee252190ad6030f644e4cb7c0dbf448cdf376c0,276,264,12,97.962,76.96,4,8950466274,8768227280,182238994,8875625162,643,22c3f85971c08a15fa1121e8bb49491b93272d151ee9ebafbdd1efd0af9fa376,643,10430,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r012,5a1ee5278b6015963dfae3285b51acf7892b79a0d9029eedd2291b9ef4f8aa2d,1,4,False,True,SUCCEEDED,True,CKAEX,CKAEX,"[34, 26444, 3257, 151645]",c54aa9f9c21268af8ae4a8ea666b0f2cdce20ee11eacba69a5ef1a61685fc2a5,276,264,12,100.77,82.118,4,9146002925,8956102144,189900781,9082628687,643,3f4f75f2eb8e4b1cef4e393ef2a751fa41762153fb714969936cad020c879860,643,10299,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r013,5a1ee5278b6015963dfae3285b51acf7892b79a0d9029eedd2291b9ef4f8aa2d,1,5,False,True,SUCCEEDED,True,CDLRR,CDLRR,"[6484, 43, 8106, 151645]",c7b427e5ae26f234745bf0ee65822dd541c19b3030c51f70759a834462954e38,276,264,12,97.915,76.846,4,9981935750,9797202669,184733081,9911571704,643,42e04a6014f00e7ff5251140474e0c1f5b6884ff68071b045dd7f6ca55dd8c4c,643,10429,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r014,5a1ee5278b6015963dfae3285b51acf7892b79a0d9029eedd2291b9ef4f8aa2d,1,6,False,True,SUCCEEDED,True,CTHDY,CTHDY,"[34, 3617, 69916, 151645]",c42ff85516b472ee8e867c7b101b56c3aa1c224f1399b29b91d65638276d29d3,276,264,12,105.632,82.831,4,10191407275,9995792678,195614597,10127801696,643,b602eb49cf0800c05f3bc3a217b0b27e62ba28b02ef103ed55d21dea013546b4,643,10520,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r015,5a1ee5278b6015963dfae3285b51acf7892b79a0d9029eedd2291b9ef4f8aa2d,1,7,False,True,SUCCEEDED,False,CRUIG,CGUIG,"[8798, 52, 1914, 151645]",00751ce1370bf9fef8cc846f3d74137f9d6a28de57dec77b6f97cca204e6784c,276,264,12,97.467,76.705,4,11004979960,10823375666,181604294,10936951036,643,ea1e0ecd3e15ff747b6020b0ab143ed8a370ef3af7b66dd74788c6530a908d23,643,10429,IDENTITY
h1-small-reuse24,qwen2.5-0.5b-instruct-fp16-v2,slice-versus-full-cache-v1,record-reuse,24,940129,confirmation,MEASUREMENT,attempt-36efaceb8d1842688115037ab1bc6551,baseline,0,1,r016,4b2234251b56f044b6c9d6572412a4f70ddf4d9d40746b2f7ff5b754c458c9a3,2,0,True,True,SUCCEEDED,True,CXNOB,CXNOB,"[65240, 8996, 33, 151645]",1fb40aab3623f55fb03eec299c3ed8f6b5142e24f0fb715586b569bf7fd5f80c,273,71,202,1215.186,76.629,4,12310435739,11011072849,1299362890,12256060846,643,d0961bc853dff1fa34a81a1b7dce92c2ef2fdc4fe933b0b3bc5e66b0717d078a,643,10459,IDENTITY
